Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Note 1,Note 2,Note 3
2011,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),14.7,26.7,21.6,,,
2012,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),13.3,24.3,19.6,,,
2013,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),12.6,23.6,18.8,,,
2014,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),13.3,23.1,18.9,,,
2015,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),12.8,22.4,18.4,,,
2016,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),12.2,21.7,17.6,,,
2017,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),12.4,21.8,17.8,,,
2018,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),11.5,21.5,17,,,
2019,Citywide,New York City, New York City,1,Nitrogen Dioxide (NO2),10.6,20.2,15.6,,,
2011,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),18.9,26.5,22.7,,,
2012,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),17.3,24.3,21,,,
2013,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),16.1,23.6,19.9,,,
2014,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),16.3,22.8,19.8,,,
2015,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),16.7,22.6,20,,,
2016,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),15.1,21.3,18.4,,,
2017,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),16.2,21.9,19.4,,,
2018,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),14.5,21.1,17.7,,,
2019,Borough,Bronx, Bronx,1,Nitrogen Dioxide (NO2),12.9,19.2,16,,,
2011,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),18.2,26.5,22.8,,,
2012,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),16.3,24,20.6,,,
2013,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),15.6,23.4,19.9,,,
2014,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),16.3,22.8,19.9,,,
2015,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),15.9,22,19.3,,,
2016,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),14.7,21.6,18.5,,,
2017,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),15,21.3,18.5,,,
2018,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),13.7,21.8,17.8,,,
2019,Borough,Brooklyn, Brooklyn,2,Nitrogen Dioxide (NO2),12.7,20.6,16.5,,,
2011,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),25.4,38.6,31,,,
2012,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),23,36.7,28.7,,,
2013,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),22.5,35.6,28,,,
2014,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),21.1,34.2,26.7,,,
2015,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),20.9,30.9,25.2,,,
2016,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),19.9,29.9,24.4,,,
2017,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),20.4,30.1,24.6,,,
2018,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),19.4,28.8,23.4,,,
2019,Borough,Manhattan, Manhattan,3,Nitrogen Dioxide (NO2),17.7,26.6,21.7,,,
2011,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),17.1,25.5,21.5,,,
2012,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),15.2,23.3,19.4,,,
2013,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),14.5,22.5,18.7,,,
2014,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),15.3,22.3,18.9,,,
2015,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),15.1,21.5,18.5,,,
2016,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),14,20.9,17.6,,,
2017,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),14.4,21,17.9,,,
2018,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),13.9,20.2,17.2,,,
2019,Borough,Queens, Queens,4,Nitrogen Dioxide (NO2),12.4,19,15.7,,,
2011,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),12,21.2,16.2,,,
2012,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),11.2,18.8,14.5,,,
2013,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),10.2,18.3,13.8,,,
2014,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),11.2,17.9,14.2,,,
2015,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),10.6,17.7,13.7,,,
2016,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),10.3,17.5,13.5,,,
2017,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),10.4,17.1,13.4,,,
2018,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),9.9,16.8,12.9,,,
2019,Borough,Staten Island, Staten Island,5,Nitrogen Dioxide (NO2),9,15.6,11.9,,,
2015,Neighborhood (UHF 34),Queens, Bayside Little Neck-Fresh Meadows,404406,Nitrogen Dioxide (NO2),15.1,20,17.9,,,
2016,Neighborhood (UHF 34),Queens, Bayside Little Neck-Fresh Meadows,404406,Nitrogen Dioxide (NO2),14.2,19.2,17.1,,,
2017,Neighborhood (UHF 34),Queens, Bayside Little Neck-Fresh Meadows,404406,Nitrogen Dioxide (NO2),14.5,19.2,17.2,,,
2018,Neighborhood (UHF 34),Queens, Bayside Little Neck-Fresh Meadows,404406,Nitrogen Dioxide (NO2),14.2,18.1,16.4,,,
2019,Neighborhood (UHF 34),Queens, Bayside Little Neck-Fresh Meadows,404406,Nitrogen Dioxide (NO2),12.6,16.1,14.7,,,
2015,Neighborhood (UHF 34),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19.8,22,20.8,,,
2016,Neighborhood (UHF 34),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19,21.5,20.2,,,
2017,Neighborhood (UHF 34),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),19.1,21.2,20.1,,,
2018,Neighborhood (UHF 34),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),18.5,20.7,19.4,,,
2019,Neighborhood (UHF 34),Brooklyn, Bedford Stuyvesant - Crown Heights,203,Nitrogen Dioxide (NO2),16.7,19.1,17.7,,,
2015,Neighborhood (UHF 34),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),15.6,20.8,18.6,,,
2016,Neighborhood (UHF 34),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.7,20.2,17.8,,,
2017,Neighborhood (UHF 34),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.7,19.8,17.7,,,
2018,Neighborhood (UHF 34),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),14.1,19,16.9,,,
2019,Neighborhood (UHF 34),Brooklyn, Bensonhurst - Bay Ridge,209,Nitrogen Dioxide (NO2),13.2,17.7,15.7,,,
2015,Neighborhood (UHF 34),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),18.6,20.8,19.7,,,
2016,Neighborhood (UHF 34),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),17.5,20.1,18.9,,,
2017,Neighborhood (UHF 34),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),17.6,19.9,18.8,,,
2018,Neighborhood (UHF 34),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),16.6,19.6,18.1,,,
2019,Neighborhood (UHF 34),Brooklyn, Borough Park,206,Nitrogen Dioxide (NO2),15.3,18.1,16.7,,,
2015,Neighborhood (UHF 34),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),12.2,19.2,16.5,,,
2016,Neighborhood (UHF 34),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),10.7,18.2,15.3,,,
2017,Neighborhood (UHF 34),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),11.3,18.3,15.6,,,
2018,Neighborhood (UHF 34),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),9.8,18.1,14.5,,,
2019,Neighborhood (UHF 34),Brooklyn, Canarsie - Flatlands,208,Nitrogen Dioxide (NO2),9,16.4,13.1,,,
2015,Neighborhood (UHF 34),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),21.6,24.5,23.1,,,
2016,Neighborhood (UHF 34),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),20.6,23.6,22.2,,,
2017,Neighborhood (UHF 34),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),21,24,22.6,,,
2018,Neighborhood (UHF 34),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),20.3,22.8,21.7,,,
2019,Neighborhood (UHF 34),Manhattan, Central Harlem - Morningside Heights,302,Nitrogen Dioxide (NO2),18.5,20.7,19.7,,,
2015,Neighborhood (UHF 34),Manhattan, Chelsea-Village,306308,Nitrogen Dioxide (NO2),24.2,33.3,28.2,,,
2016,Neighborhood (UHF 34),Manhattan, Chelsea-Village,306308,Nitrogen Dioxide (NO2),24,31.9,27.6,,,
2017,Neighborhood (UHF 34),Manhattan, Chelsea-Village,306308,Nitrogen Dioxide (NO2),23.8,32.3,27.5,,,
2018,Neighborhood (UHF 34),Manhattan, Chelsea-Village,306308,Nitrogen Dioxide (NO2),23,31.6,26.6,,,
2019,Neighborhood (UHF 34),Manhattan, Chelsea-Village,306308,Nitrogen Dioxide (NO2),22.2,29.3,25.2,,,
2015,Neighborhood (UHF 34),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),14.6,19,17.1,,,
2016,Neighborhood (UHF 34),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),13.1,17.7,15.6,,,
2017,Neighborhood (UHF 34),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),13.7,17.9,16.1,,,
2018,Neighborhood (UHF 34),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),12,16.3,14.3,,,
2019,Neighborhood (UHF 34),Brooklyn, Coney Island - Sheepshead Bay,210,Nitrogen Dioxide (NO2),11.4,15.2,13.5,,,
2015,Neighborhood (UHF 34),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.7,23.8,21.9,,,
2016,Neighborhood (UHF 34),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.6,23.5,21.6,,,
2017,Neighborhood (UHF 34),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19,22.9,21.1,,,
2018,Neighborhood (UHF 34),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),19.4,22.6,21.1,,,
2019,Neighborhood (UHF 34),Brooklyn, Downtown - Heights - Slope,202,Nitrogen Dioxide (NO2),18.3,21.4,20,,,
2015,Neighborhood (UHF 34),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),18.4,21.3,19.7,,,
2016,Neighborhood (UHF 34),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),17.4,20.6,18.9,,,
2017,Neighborhood (UHF 34),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),17.5,20.4,18.8,,,
2018,Neighborhood (UHF 34),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),16.4,19.4,17.9,,,
2019,Neighborhood (UHF 34),Brooklyn, East Flatbush - Flatbush,207,Nitrogen Dioxide (NO2),14.9,17.7,16.3,,,
2015,Neighborhood (UHF 34),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),21.1,24.2,23,,,
2016,Neighborhood (UHF 34),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),20.3,23.4,22.2,,,
2017,Neighborhood (UHF 34),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),20.5,23.6,22.4,,,
2018,Neighborhood (UHF 34),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),19.3,21.9,20.9,,,
2019,Neighborhood (UHF 34),Manhattan, East Harlem,303,Nitrogen Dioxide (NO2),17.9,20.4,19.4,,,
2015,Neighborhood (UHF 34),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),16.3,20.8,19.1,,,
2016,Neighborhood (UHF 34),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.5,19.9,18.3,,,
2017,Neighborhood (UHF 34),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.7,19.9,18.3,,,
2018,Neighborhood (UHF 34),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),15.3,18.9,17.6,,,
2019,Neighborhood (UHF 34),Brooklyn, East New York,204,Nitrogen Dioxide (NO2),13.7,17.2,15.8,,,
2015,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),17.3,20.8,19.1,,,
2016,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),16.4,20,18.2,,,
2017,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),16.7,20.2,18.5,,,
2018,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),15.8,19.9,17.6,,,
2019,Neighborhood (UHF 34),Queens, Flushing - Clearview,403,Nitrogen Dioxide (NO2),14.3,18.9,16.3,,,
2015,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),16,22.5,19.8,,,
2016,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),14.1,20.8,17.9,,,
2017,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),15.5,21.8,19.1,,,
2018,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),13.6,20,17.3,,,
2019,Neighborhood (UHF 34),Bronx, Fordham - Bronx Pk,103,Nitrogen Dioxide (NO2),11.8,17.6,15.2,,,
2015,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),20.1,23.4,21.7,,,
2016,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),19.9,23.1,21.4,,,
2017,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),19.7,22.7,21.2,,,
2018,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),20.7,22.8,21.9,,,
2019,Neighborhood (UHF 34),Brooklyn, Greenpoint,201,Nitrogen Dioxide (NO2),19.6,23.2,21.4,,,
2015,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),16.8,20.2,18.4,,,
2016,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),15.9,19.4,17.6,,,
2017,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),16.1,19.5,17.7,,,
2018,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),16.1,19.5,17.6,,,
2019,Neighborhood (UHF 34),Queens, Jamaica,408,Nitrogen Dioxide (NO2),14.1,17.5,15.5,,,
2015,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),15.3,21.2,17.8,,,
2016,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),13.5,19.5,16,,,
2017,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),14.8,20.5,17.3,,,
2018,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),13.6,18.8,15.8,,,
2019,Neighborhood (UHF 34),Bronx, Kingsbridge - Riverdale,101,Nitrogen Dioxide (NO2),11.2,16.7,13.5,,,
2015,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),19.6,22.5,21.4,,,
2016,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),19.2,22.1,20.9,,,
2017,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),19.3,22.1,21,,,
2018,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),19,23.4,20.9,,,
2019,Neighborhood (UHF 34),Queens, Long Island City - Astoria,401,Nitrogen Dioxide (NO2),18,23.4,20.2,,,
2015,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),18.2,20.7,19.5,,,
2016,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),16.1,18.7,17.5,,,
2017,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),17.6,20,18.9,,,
2018,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),15.1,17,16.2,,,
2019,Neighborhood (UHF 34),Bronx, Northeast Bronx,102,Nitrogen Dioxide (NO2),13.7,15.5,14.7,,,
2015,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),12.6,18.5,16,,,
2016,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),12.1,18.5,15.8,,,
2017,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),12,18,15.4,,,
2018,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),11.7,17.5,15.1,,,
2019,Neighborhood (UHF 34),Staten Island, Northern SI,501502,Nitrogen Dioxide (NO2),10.9,16.5,14.2,,,
2015,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),16.4,21.8,19.4,,,
2016,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),15.1,20.4,17.9,,,
2017,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),15.9,21.1,18.7,,,
2018,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),14.3,19.2,16.9,,,
2019,Neighborhood (UHF 34),Bronx, Pelham - Throgs Neck,104,Nitrogen Dioxide (NO2),13.1,17.5,15.5,,,
2015,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),16.3,21.6,19.3,,,
2016,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),15.7,20.9,18.6,,,
2017,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),15.7,20.9,18.6,,,
2018,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),15.4,20.1,17.9,,,
2019,Neighborhood (UHF 34),Queens, Ridgewood - Forest Hills,405,Nitrogen Dioxide (NO2),13.6,18.6,16.2,,,
2015,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),11.3,15.2,13.6,,,
2016,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),9.5,13.3,11.7,,,
2017,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),10.4,14.3,12.7,,,
2018,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),8.6,12.5,10.5,,,
2019,Neighborhood (UHF 34),Queens, Rockaways,410,Nitrogen Dioxide (NO2),8.1,11.8,10,,,
2015,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),19.1,23.3,21.6,,,
2016,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),18.1,22,20.4,,,
2017,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),18.6,22.6,21,,,
2018,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),17.9,21.9,20.3,,,
2019,Neighborhood (UHF 34),Bronx, South Bronx,105106107,Nitrogen Dioxide (NO2),16.2,20.3,18.4,,,
2015,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),15.6,18.6,17.2,,,
2016,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),14.6,17.7,16.2,,,
2017,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),14.9,17.9,16.4,,,
2018,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),14.8,17.6,16.2,,,
2019,Neighborhood (UHF 34),Queens, Southeast Queens,409,Nitrogen Dioxide (NO2),13.3,15.7,14.5,,,
2015,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),10.2,15.6,12.8,,,
2016,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),9.8,15.5,12.5,,,
2017,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),10.1,15.2,12.5,,,
2018,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),9.5,15,12,,,
2019,Neighborhood (UHF 34),Staten Island, Southern SI,503504,Nitrogen Dioxide (NO2),8.6,13.7,11,,,
2015,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),17,20.2,18.7,,,
2016,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),16.1,19.3,17.8,,,
2017,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),16.4,19.4,17.9,,,
2018,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),15.5,18.8,17.2,,,
2019,Neighborhood (UHF 34),Queens, Southwest Queens,407,Nitrogen Dioxide (NO2),13.6,16.6,15.1,,,
2015,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),16.2,22.3,19.7,,,
2016,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),15.9,21.9,19.3,,,
2017,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),15.5,21.3,18.9,,,
2018,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),15.8,22.6,19.7,,,
2019,Neighborhood (UHF 34),Brooklyn, Sunset Park,205,Nitrogen Dioxide (NO2),14.6,21.5,18.5,,,
2015,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),21.7,28.3,25.4,,,
2016,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),21.5,27.7,25,,,
2017,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),21.1,27.5,24.7,,,
2018,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),20.1,26.7,23.6,,,
2019,Neighborhood (UHF 34),Manhattan, Union Square-Lower Manhattan,309310,Nitrogen Dioxide (NO2),19.2,25.1,22.4,,,
2015,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),23.1,33.7,28.3,,,
2016,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),22.4,32.3,27.3,,,
2017,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),22.6,32.7,27.5,,,
2018,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),21.4,31.2,25.9,,,
2019,Neighborhood (UHF 34),Manhattan, Upper East Side-Gramercy,305307,Nitrogen Dioxide (NO2),20.3,28.4,24.1,,,
2015,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),22,25.3,23.9,,,
2016,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),21.3,24.6,23.1,,,
2017,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),21.6,24.8,23.4,,,
2018,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),20.8,23.3,22.2,,,
2019,Neighborhood (UHF 34),Manhattan, Upper West Side,304,Nitrogen Dioxide (NO2),19.3,22.3,20.8,,,
2015,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),17.8,23.7,21.1,,,
2016,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),16.4,22.6,19.9,,,
2017,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),17.4,23.1,20.6,,,
2018,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),16.7,22.1,19.7,,,
2019,Neighborhood (UHF 34),Manhattan, Washington Heights,301,Nitrogen Dioxide (NO2),14.2,19.5,17.3,,,
2015,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),19.7,22.3,21.1,,,
2016,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),19.1,21.7,20.5,,,
2017,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),19.2,21.7,20.6,,,
2018,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),18.3,21.7,19.9,,,
2019,Neighborhood (UHF 34),Queens, West Queens,402,Nitrogen Dioxide (NO2),16.9,21.5,18.7,,,
2015,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),20.6,21.9,21.3,,,
2016,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),20.1,21.6,20.8,,,
2017,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),20,21.4,20.7,,,
2018,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),19.1,23.5,20.9,,,
2019,Neighborhood (UHF 34),Brooklyn, Williamsburg - Bushwick,211,Nitrogen Dioxide (NO2),17.6,22.9,19.7,,,
2015,Neighborhood (UHF 42),Queens, Bayside - Little Neck,404,Nitrogen Dioxide (NO2),14.8,19.9,17.3,,,
2016,Neighborhood (UHF 42),Queens, Bayside - Little Neck,404,Nitrogen Dioxide (NO2),13.9,19,16.4,,,
2017,Neighborhood (UHF 42),Queens, Bayside - Little Neck,404,Nitrogen Dioxide (NO2),14.2,19.1,16.6,,,
